Property ID,Postal code,Locality name,Price,Type of property,Number of rooms,Living area,Equipped kitchen,State of building,Number of facades,Furnished,Open fire,Swimming pool,Garden (m²),Terrace (m²)
20229760,8800,roeselare,195000.0,"Apartment
 ",2 bedrooms,73,1,Just renovated,,,,,,
20229964,2050,antwerpen-2050,269000.0,"Apartment
 ",2 bedrooms,87,0,Good,,,,,,
20229762,8400,oostende,345000.0,"Apartment
 ",2 bedrooms,89,1,Just renovated,,,,,,
20231372,1853,strombeek-bever,415000.0,"Apartment
 ",4 bedrooms,175,1,To be done up,3,,,,,
20230997,1180,uccle,660000.0,"Apartment
 ",2 bedrooms,142,0,As new,2,,,0.0,,28
20221453,1083,ganshoren,225000.0,"Apartment
 ",2 bedrooms,93,1,To be done up,3,,,,,3
20230361,9600,ronse,139000.0,"House
     ",3 bedrooms,180,0,To renovate,2,0.0,,0.0,20,
20230737,7910,frasnes-lez-anvaing,269900.0,"House
     ",3 bedrooms,162,1,As new,2,0.0,,0.0,371,34
20221829,4100,seraing,149000.0,"House
     ",2 bedrooms,57,0,Just renovated,3,0.0,,0.0,110,7
20218381,2845,niel,249000.0,"Apartment
 ",3 bedrooms,95,1,Good,,,,,,2
20236851,9810,nazareth,547000.0,"Penthouse
 ",3 bedrooms,146,1,As new,2,0.0,,0.0,,14
20236852,9810,nazareth,327000.0,"Apartment
 ",2 bedrooms,82,1,As new,2,0.0,,0.0,,12
20126994,1120,neder-over-heembeek,315000.0,"House
     ",2 bedrooms,120,1,To renovate,8,0.0,,0.0,,
20163434,2970,schilde,825000.0,"Villa
     ",4 bedrooms,367,0,,4,,,,,
20236848,2000,antwerpen,620000.0,"Loft
      ",2 bedrooms,170,1,As new,2,0.0,,,,20
11224714,4260,braives,220000.0,"House
     ",3 bedrooms,145,1,As new,4,0.0,,0.0,4800,
20236845,8790,waregem,299000.0,"House
     ",2 bedrooms,130,1,Good,3,,,,,53
20236844,8790,waregem,225000.0,"Duplex
    ",2 bedrooms,95,1,Good,2,,,,,
20236843,8790,waregem,225000525000.0,Residentie ,1 - 2 bedrooms,57,0,,,,,,,
20236841,8790,waregem,315000406000.0,Residentie ,2 bedrooms,104,0,,,,,,,
20236840,8792,waregem,595000.0,"Villa
     ",3 bedrooms,200,1,Good,4,,1.0,,,
20236846,8790,waregem,498000.0,"Villa
     ",3 bedrooms,150,1,,4,,1.0,,,
20236839,8950,nieuwkerke,179000.0,"House
     ",2 bedrooms,85,1,Good,2,,,,254,25
20236838,1060,saint-gilles,335000.0,"Apartment
 ",3 bedrooms,100,0,Good,2,,,,,
20236837,1370,saint-remy-geest,330000.0,"House
     ",3 bedrooms,135,1,,,,,,,
20236836,4520,wanze,279500289500.0,PLACE FANIE,2 - 3 bedrooms,100,0,,,,,,,
20236835,4520,wanze,279500.0,Ground floo,2 bedrooms,100,1,,3,,,,30,11
20167203,4300,waremme,335000.0,"House
     ",3 bedrooms,160,1,,3,0.0,,0.0,,45
20236833,5520,onhaye,275000.0,"Farmhouse
 ",5 bedrooms,357,1,Good,4,,,0.0,,12
20236832,8840,oostnieuwkerke,129000.0,"House
     ",2 bedrooms,70,0,Just renovated,,,,,,
20216925,5620,florennes,775000.0,Mixed-use b,6 bedrooms,1500,0,As new,4,,,,,
20236829,7110,houdeng-goegnies,169900.0,"House
     ",5 bedrooms,202,1,Just renovated,2,,,,231,
20236828,8500,kortrijk,325000.0,"House
     ",4 bedrooms,208,0,Good,,,,,,
20236827,3130,begijnendijk,429000.0,2 HOB nieuw,4 bedrooms,180,0,,,,,,,
20236826,3130,begijnendijk,429000.0,"House
     ",4 bedrooms,180,1,,3,,,,,22
20236825,3130,begijnendijk,429000.0,"House
     ",4 bedrooms,180,1,,3,,,,,22
20236824,3090,overijse,535000.0,"Villa
     ",4 bedrooms,213,1,To be done up,4,0.0,,,1521,21
20236823,6224,wanferc%C3%A9e-baulet,20000356.0,"House
     ",2 bedrooms,94,1,Good,2,1.0,,,700,
20236759,3390,tielt-winge,569000.0,"House
     ",5 bedrooms,638,0,,4,,,,,
20236757,8420,wenduine,495000.0,"House
     ",2 bedrooms,207,0,,4,0.0,,,,
